Frame,Time(s),X,Y
1.0,0.0166666666666666,-0.06,0.31
2.0,0.0333333333333333,-0.06,0.31
3.0,0.05,-0.06,0.31
4.0,0.0666666666666666,-0.06,0.31
5.0,0.0833333333333333,-0.06,0.31
6.0,0.1,-0.06,0.31
7.0,0.1166666666666666,-0.06,0.31
8.0,0.1333333333333333,-0.06,0.31
9.0,0.15,-0.06,0.31
10.0,0.1666666666666666,-0.06,0.31
11.0,0.1833333333333333,-0.06,0.31
12.0,0.2,-0.06,0.31
13.0,0.2166666666666666,-0.06,0.31
14.0,0.2333333333333333,-0.06,0.31
15.0,0.25,-0.06,0.06
16.0,0.2666666666666666,-0.06,-0.19
17.0,0.2833333333333333,-0.06,-0.44
18.0,0.3,-0.06,-0.69
19.0,0.3166666666666666,-0.06,-0.94
20.0,0.3333333333333333,-0.06,-1.19
21.0,0.35,-0.06,-1.44
22.0,0.3666666666666666,-0.06,-1.7
23.0,0.3833333333333333,-0.06,-1.95
24.0,0.4,-0.06,-2.2
25.0,0.4166666666666667,-0.06,-2.45
26.0,0.4333333333333333,-0.06,-2.7
27.0,0.45,-0.06,-2.95
28.0,0.4666666666666667,-0.06,-3.2
29.0,0.4833333333333333,-0.06,-3.45
30.0,0.5,-0.06,-3.71
31.0,0.5166666666666667,-0.06,-3.96
32.0,0.5333333333333333,-0.06,-4.21
33.0,0.55,-0.06,-4.46
34.0,0.5666666666666667,-0.06,-4.71
35.0,0.5833333333333334,-0.06,-4.96
36.0,0.6,-0.06,-5.21
37.0,0.6166666666666667,-0.06,-5.46
38.0,0.6333333333333333,-0.06,-5.72
39.0,0.65,-0.06,-5.97
40.0,0.6666666666666666,-0.06,-6.22
41.0,0.6833333333333333,-0.06,-6.47
42.0,0.7,-0.06,-6.72
43.0,0.7166666666666667,-0.06,-6.97
44.0,0.7333333333333333,-0.06,-7.22
45.0,0.75,-0.06,-7.47
46.0,0.7666666666666667,-0.06,-7.73
47.0,0.7833333333333333,-0.06,-7.98
48.0,0.8,-0.06,-8.23
49.0,0.8166666666666667,-0.06,-8.48
50.0,0.8333333333333334,-0.06,-8.73
51.0,0.85,-0.06,-8.98
52.0,0.8666666666666667,-0.06,-9.23
53.0,0.8833333333333333,-0.06,-9.48
54.0,0.9,-0.06,-9.74
55.0,0.9166666666666666,-0.06,-9.99
56.0,0.9333333333333332,-0.06,-10.24
57.0,0.95,-0.06,-10.49
58.0,0.9666666666666668,-0.06,-10.74
59.0,0.9833333333333332,-0.06,-10.99
60.0,1.0,-0.06,-11.24
61.0,1.0166666666666666,-0.06,-11.49
62.0,1.0333333333333334,-0.06,-11.75
63.0,1.05,-0.06,-12.0
64.0,1.0666666666666669,-0.06,-12.25
65.0,1.0833333333333333,-0.06,-12.5
66.0,1.1,-0.06,-12.75
67.0,1.1166666666666667,-0.06,-13.0
68.0,1.1333333333333333,-0.06,-13.25
69.0,1.15,-0.06,-13.5
70.0,1.1666666666666667,-0.06,-13.76
71.0,1.1833333333333331,-0.06,-14.01
72.0,1.2,-0.06,-14.26
73.0,1.2166666666666666,-0.06,-14.51
74.0,1.2333333333333334,-0.06,-14.76
75.0,1.25,-0.06,-15.01
76.0,1.2666666666666666,-0.06,-15.26
77.0,1.2833333333333334,-0.06,-15.51
78.0,1.3,-0.06,-15.77
79.0,1.3166666666666669,-0.06,-16.02
80.0,1.3333333333333333,-0.06,-16.27
81.0,1.35,-0.06,-16.52
82.0,1.3666666666666667,-0.06,-16.77
83.0,1.3833333333333333,-0.06,-17.02
84.0,1.4,-0.06,-17.27
85.0,1.4166666666666667,-0.06,-17.52
86.0,1.4333333333333331,-0.06,-17.78
87.0,1.45,-0.06,-18.03
88.0,1.4666666666666666,-0.06,-18.28
89.0,1.4833333333333334,-0.06,-18.53
90.0,1.5,-0.06,-18.78
91.0,1.5166666666666666,-0.06,-19.03
92.0,1.5333333333333334,-0.06,-19.28
93.0,1.55,-0.06,-19.53
94.0,1.5666666666666669,-0.06,-19.79
95.0,1.5833333333333333,-0.06,-20.04
96.0,1.6,-0.06,-20.29
97.0,1.6166666666666667,-0.06,-20.54
98.0,1.6333333333333333,-0.06,-20.79
99.0,1.65,-0.06,-21.04
100.0,1.6666666666666667,-0.06,-21.29
101.0,1.6833333333333331,-0.06,-21.54
102.0,1.7,-0.06,-21.8
103.0,1.7166666666666666,-0.06,-22.05
104.0,1.7333333333333334,-0.06,-22.3
105.0,1.75,-0.06,-22.55
106.0,1.7666666666666666,-0.06,-22.8
107.0,1.7833333333333334,-0.06,-23.05
108.0,1.8,-0.06,-23.3
109.0,1.8166666666666669,-0.06,-23.55
110.0,1.8333333333333333,-0.06,-23.8
111.0,1.85,-0.06,-24.06
112.0,1.8666666666666667,-0.06,-24.31
113.0,1.8833333333333333,-0.06,-24.56
114.0,1.9,-0.06,-24.81
115.0,1.9166666666666667,-0.06,-25.06
116.0,1.9333333333333331,-0.06,-25.31
117.0,1.95,-0.06,-25.56
118.0,1.9666666666666663,-0.06,-25.81
119.0,1.9833333333333332,-0.06,-26.07
120.0,2.0,-0.06,-26.32
121.0,2.0166666666666666,-0.06,-26.57
122.0,2.033333333333333,-0.06,-26.82
123.0,2.05,-0.06,-27.07
124.0,2.066666666666667,-0.06,-27.32
125.0,2.083333333333333,-0.06,-27.57
126.0,2.1,-0.06,-27.82
127.0,2.1166666666666667,-0.06,-28.08
128.0,2.1333333333333333,-0.06,-28.33
129.0,2.15,-0.06,-28.58
130.0,2.1666666666666665,-0.06,-28.83
131.0,2.183333333333333,-0.06,-29.08
132.0,2.2,-0.06,-29.33
133.0,2.216666666666667,-0.06,-29.58
134.0,2.2333333333333334,-0.06,-29.83
135.0,2.25,-0.06,-30.09
136.0,2.2666666666666666,-0.06,-30.34
137.0,2.283333333333333,-0.06,-30.59
138.0,2.3,-0.06,-30.84
139.0,2.316666666666667,-0.06,-31.09
140.0,2.333333333333333,-0.06,-31.34
141.0,2.35,-0.06,-31.59
142.0,2.3666666666666667,-0.06,-31.84
143.0,2.3833333333333333,-0.06,-32.1
144.0,2.4,-0.06,-32.35
145.0,2.4166666666666665,-0.06,-32.72
146.0,2.433333333333333,-0.06,-32.98
147.0,2.45,-0.06,-33.23
148.0,2.466666666666667,-0.06,-33.48
149.0,2.4833333333333334,-0.06,-33.73
150.0,2.5,-0.06,-33.98
151.0,2.5166666666666666,-0.06,-34.23
152.0,2.533333333333333,-0.06,-34.48
153.0,2.55,-0.06,-34.73
154.0,2.566666666666667,-0.06,-34.99
155.0,2.583333333333333,-0.06,-35.24
156.0,2.6,-0.06,-35.49
157.0,2.6166666666666667,-0.06,-35.74
158.0,2.6333333333333333,-0.06,-35.99
159.0,2.65,-0.06,-36.24
160.0,2.6666666666666665,-0.06,-36.49
