Frame,Time(s),X,Y
145.0,9.666666666666666,-12.2,-0.22
146.0,9.733333333333333,-12.64,-0.22
147.0,9.8,-13.08,-0.22
148.0,9.866666666666667,-13.52,-0.22
149.0,9.933333333333334,-13.96,-0.22
150.0,10.0,-14.4,-0.22
151.0,10.066666666666666,-14.84,-0.22
152.0,10.133333333333333,-15.28,-0.22
153.0,10.2,-15.72,-0.22
154.0,10.266666666666667,-16.16,-0.22
155.0,10.333333333333334,-16.6,-0.22
156.0,10.4,-17.04,-0.22
157.0,10.466666666666669,-17.48,-0.22
158.0,10.533333333333331,-17.92,-0.22
159.0,10.6,-18.58,-0.22
160.0,10.666666666666666,-19.02,-0.22
161.0,10.733333333333333,-19.46,-0.22
162.0,10.8,-19.9,-0.22
163.0,10.866666666666667,-20.33,-0.22
164.0,10.933333333333334,-20.77,-0.22
165.0,11.0,-21.21,-0.22
166.0,11.066666666666666,-21.65,-0.22
167.0,11.133333333333333,-22.09,-0.22
168.0,11.2,-22.53,-0.22
169.0,11.266666666666667,-22.97,-0.22
170.0,11.333333333333334,-23.41,-0.22
171.0,11.4,-23.85,-0.22
172.0,11.466666666666669,-24.29,-0.22
173.0,11.533333333333331,-24.73,-0.22
174.0,11.6,-25.17,-0.22
175.0,11.666666666666666,-25.61,-0.22
176.0,11.733333333333333,-26.05,-0.22
177.0,11.8,-26.49,-0.22
178.0,11.866666666666667,-26.93,-0.22
179.0,11.933333333333334,-27.37,-0.22
180.0,12.0,-27.81,-0.22
181.0,12.066666666666666,-28.25,-0.22
182.0,12.133333333333333,-28.69,-0.22
183.0,12.2,-29.13,-0.22
184.0,12.266666666666667,-29.57,-0.22
185.0,12.333333333333334,-30.01,-0.22
186.0,12.4,-30.45,-0.22
187.0,12.466666666666669,-30.89,-0.22
188.0,12.533333333333331,-31.33,-0.22
189.0,12.6,-31.77,-0.22
190.0,12.666666666666666,-32.21,-0.22
191.0,12.733333333333333,-32.65,-0.22
192.0,12.8,-33.09,-0.22
193.0,12.866666666666667,-33.52,-0.22
194.0,12.933333333333334,-33.96,-0.22
195.0,13.0,-34.4,-0.22
196.0,13.066666666666666,-34.84,-0.22
197.0,13.133333333333333,-35.28,-0.22
198.0,13.2,-35.72,-0.22
199.0,13.266666666666667,-36.16,-0.22
200.0,13.333333333333334,-36.6,-0.22
201.0,13.4,-37.04,-0.22
202.0,13.466666666666669,-37.48,-0.22
203.0,13.533333333333331,-37.92,-0.22
204.0,13.6,-38.36,-0.22
205.0,13.666666666666666,-38.8,-0.22
206.0,13.733333333333333,-39.24,-0.22
207.0,13.8,-39.68,-0.22
208.0,13.866666666666667,-40.12,-0.22
209.0,13.933333333333334,-40.56,-0.22
210.0,14.0,-41.0,-0.22
211.0,14.066666666666666,-41.44,-0.22
212.0,14.133333333333333,-41.88,-0.22
213.0,14.2,-42.32,-0.22
214.0,14.266666666666667,-42.76,-0.22
215.0,14.333333333333334,-43.2,-0.22
216.0,14.4,-43.64,-0.22
217.0,14.466666666666669,-44.08,-0.22
218.0,14.533333333333331,-44.52,-0.22
219.0,14.6,-44.96,-0.22
220.0,14.666666666666666,-45.4,-0.22
221.0,14.733333333333333,-45.84,-0.22
222.0,14.8,-46.28,-0.22
223.0,14.866666666666667,-46.71,-0.22
224.0,14.933333333333334,-47.15,-0.22
225.0,15.0,-47.59,-0.22
226.0,15.066666666666666,-48.03,-0.22
227.0,15.133333333333333,-48.47,-0.22
228.0,15.2,-48.91,-0.22
229.0,15.266666666666667,-49.35,-0.22
230.0,15.333333333333334,-49.79,-0.22
231.0,15.4,-50.23,-0.22
232.0,15.466666666666669,-50.67,-0.22
233.0,15.533333333333331,-51.11,-0.22
234.0,15.6,-51.55,-0.22
235.0,15.666666666666666,-51.99,-0.22
236.0,15.733333333333333,-52.43,-0.22
237.0,15.8,-52.87,-0.22
238.0,15.866666666666667,-53.31,-0.22
239.0,15.933333333333334,-53.75,-0.22
240.0,16.0,-54.19,-0.22
241.0,16.066666666666666,-54.63,-0.22
242.0,16.133333333333333,-55.07,-0.22
243.0,16.2,-55.51,-0.22
244.0,16.266666666666666,-55.95,-0.22
245.0,16.333333333333332,-56.39,-0.22
246.0,16.4,-56.83,-0.22
247.0,16.466666666666665,-57.27,-0.22
248.0,16.533333333333335,-57.71,-0.22
249.0,16.6,-58.15,-0.22
250.0,16.666666666666668,-58.59,-0.22
251.0,16.733333333333334,-59.03,-0.22
252.0,16.8,-59.47,-0.22
253.0,16.866666666666667,-59.9,-0.22
254.0,16.933333333333334,-60.34,-0.22
255.0,17.0,-60.78,-0.22
256.0,17.066666666666666,-61.22,-0.22
257.0,17.133333333333333,-61.66,-0.22
258.0,17.2,-62.1,-0.22
259.0,17.266666666666666,-62.54,-0.22
260.0,17.333333333333332,-62.98,-0.22
261.0,17.4,-63.42,-0.22
262.0,17.466666666666665,-63.86,-0.22
263.0,17.533333333333335,-64.3,-0.22
264.0,17.6,-64.74,-0.22
265.0,17.666666666666668,-65.18,-0.22
266.0,17.733333333333334,-65.62,-0.22
267.0,17.8,-66.06,-0.22
268.0,17.866666666666667,-66.5,-0.22
269.0,17.933333333333334,-66.5,-0.22
270.0,18.0,-66.06,-0.22
271.0,18.066666666666663,-65.62,-0.22
272.0,18.133333333333333,-65.18,-0.22
273.0,18.2,-64.74,-0.22
274.0,18.266666666666666,-64.3,-0.22
275.0,18.33333333333333,-63.86,-0.22
276.0,18.4,-63.42,-0.22
277.0,18.466666666666665,-62.98,-0.22
278.0,18.53333333333333,-62.54,-0.22
279.0,18.6,-62.1,-0.22
280.0,18.666666666666668,-61.66,-0.22
281.0,18.73333333333333,-61.22,-0.22
282.0,18.8,-60.78,-0.22
283.0,18.866666666666667,-60.34,-0.22
284.0,18.933333333333334,-59.9,-0.22
285.0,19.0,-59.47,-0.22
286.0,19.066666666666663,-59.03,-0.22
287.0,19.133333333333333,-58.59,-0.22
288.0,19.2,-58.15,-0.22
289.0,19.266666666666666,-57.71,-0.22
290.0,19.33333333333333,-57.27,-0.22
291.0,19.4,-56.83,-0.22
292.0,19.466666666666665,-56.39,-0.22
293.0,19.53333333333333,-55.95,-0.22
294.0,19.6,-55.51,-0.22
295.0,19.666666666666668,-55.07,-0.22
296.0,19.73333333333333,-54.63,-0.22
297.0,19.8,-54.19,-0.22
298.0,19.866666666666667,-53.75,-0.22
299.0,19.933333333333334,-53.31,-0.22
300.0,20.0,-52.87,-0.22
301.0,20.066666666666663,-52.43,-0.22
302.0,20.133333333333333,-51.99,-0.22
303.0,20.2,-51.55,-0.22
304.0,20.266666666666666,-51.11,-0.22
305.0,20.33333333333333,-50.67,-0.22
306.0,20.4,-50.23,-0.22
307.0,20.466666666666665,-49.79,-0.22
308.0,20.53333333333333,-49.35,-0.22
309.0,20.6,-48.91,-0.22
310.0,20.666666666666668,-48.47,-0.22
311.0,20.73333333333333,-48.03,-0.22
312.0,20.8,-47.59,-0.22
313.0,20.866666666666667,-47.15,-0.22
314.0,20.933333333333334,-46.71,-0.22
315.0,21.0,-46.28,-0.22
316.0,21.066666666666663,-45.84,-0.22
317.0,21.133333333333333,-45.4,-0.22
318.0,21.2,-44.96,-0.22
319.0,21.266666666666666,-44.52,-0.22
320.0,21.33333333333333,-44.08,-0.22
321.0,21.4,-43.64,-0.22
322.0,21.466666666666665,-43.2,-0.22
323.0,21.53333333333333,-42.76,-0.22
324.0,21.6,-42.32,-0.22
325.0,21.666666666666668,-41.88,-0.22
326.0,21.73333333333333,-41.44,-0.22
327.0,21.8,-41.0,-0.22
328.0,21.866666666666667,-40.56,-0.22
329.0,21.933333333333334,-40.12,-0.22
330.0,22.0,-39.68,-0.22
331.0,22.066666666666663,-39.24,-0.22
332.0,22.133333333333333,-38.8,-0.22
333.0,22.2,-38.36,-0.22
334.0,22.266666666666666,-37.92,-0.22
335.0,22.33333333333333,-37.48,-0.22
336.0,22.4,-37.04,-0.22
337.0,22.466666666666665,-36.6,-0.22
338.0,22.53333333333333,-36.16,-0.22
339.0,22.6,-35.72,-0.22
340.0,22.666666666666668,-35.28,-0.22
341.0,22.73333333333333,-34.84,-0.22
342.0,22.8,-34.4,-0.22
343.0,22.866666666666667,-33.96,-0.22
344.0,22.933333333333334,-33.52,-0.22
345.0,23.0,-33.09,-0.22
346.0,23.066666666666663,-32.65,-0.22
347.0,23.133333333333333,-32.21,-0.22
348.0,23.2,-31.77,-0.22
349.0,23.266666666666666,-31.33,-0.22
350.0,23.33333333333333,-30.89,-0.22
351.0,23.4,-30.45,-0.22
