Time (s),Y Position (pixels)
-10.581210191082803,-4.724142202051041
-10.52547770700637,-5.067587732562028
-10.469745222929937,-5.4192346652295385
-10.414012738853504,-5.773066586839306
-10.358280254777071,-6.128991173914903
-10.302547770700636,-6.477024301933438
-10.246815286624203,-6.826367544046125
-10.19108280254777,-7.17798809857751
-10.135350318471337,-7.529300908187448
-10.079617834394904,-7.874592908227109
-10.023885350318471,-8.23020755220325
-9.968152866242038,-8.581828106734633
-9.912420382165605,-8.932413319423155
-9.856687898089172,-9.281422438478273
-9.800955414012739,-9.634225612779213
-9.745222929936306,-9.982034526640692
-9.689490445859873,-10.325770216649046
-9.63375796178344,-10.680477013106923
-9.578025477707007,-11.032578968622568
-9.522292993630574,-11.38792543488145
-9.46656050955414,-11.735206786020454
-9.410828025477707,-12.084409344740482
-9.355095541401274,-12.436860810559768
-9.299363057324841,-12.78467851713329
-9.243630573248408,-13.132775392314127
-9.187898089171975,-13.486574341253739
-9.132165605095542,-13.84041505557555
-9.07643312101911,-14.192207067991738
-9.020700636942676,-14.544372770669682
-8.964968152866243,-14.892408096866227
-8.90923566878981,-15.245336567313753
-8.853503184713377,-15.593092724902988
-8.797770700636944,-15.94062027197915
-8.74203821656051,-16.29167369658387
-8.686305732484078,-16.648741336224834
-8.630573248407645,-16.9962073343167
-8.57484076433121,-17.348700565518186
-8.519108280254777,-18.04566587636148
-8.463375796178342,-18.390957876401142
-8.40764331210191,-18.74782548184317
-8.351910828025478,-19.09992743735881
-8.296178343949045,-19.458091967826928
-8.240445859872612,-19.802133204578716
-8.184713375796179,-20.0
-8.128980891719745,-19.64754853418071
-8.073248407643312,-19.298345975460684
-8.017515923566878,-18.946630899274854
-7.961783439490446,-18.59461687087962
-7.906050955414013,-18.245576977332362
-7.85031847133758,-17.89220667310476
-7.794585987261147,-17.545527622740586
-7.738853503184714,-17.190834015350774
-7.683121019108281,-16.845025443478676
-7.62738853503185,-16.495552508863383
-7.571656050955413,-16.141898639672455
-7.515923566878982,-15.787464417287858
-7.460191082802549,-15.440622701750915
-7.404458598726116,-15.092156532664344
-7.348726114649683,-14.74112728801774
-7.29299363057325,-14.389506733486355
-7.237261146496817,-14.039912899080491
-7.181528662420382,-13.686797583502088
-7.125796178343949,-13.332194101410693
-7.0700636942675175,-12.987394493245345
-7.014331210191084,-12.62856611301811
-6.958598726114651,-12.283274112978448
-6.902866242038218,-11.932651531263753
-6.847133757961785,-11.585666934156142
-6.791401273885354,-11.230997506724439
-6.735668789808916,-10.883716155585436
-6.6799363057324825,-10.527039791630306
-6.624203821656051,-10.181114716323671
-6.568471337579618,-9.825420937939159
-6.512738853503185,-9.482944803930723
-6.457006369426752,-9.123485546614525
-6.401273885350319,-8.77714281748593
-6.345541401273886,-8.42820404012714
-6.289808917197453,-8.07736823514544
-6.23407643312102,-7.726739058896715
-6.178343949044587,-7.373274233014669
-6.122611464968152,-7.025091628891433
-6.066878980891719,-6.674053591532786
-6.011146496815286,-6.320850348833968
-5.955414012738853,-5.972564430344246
-5.89968152866242,-5.6255336714984185
-5.843949044585987,-5.2686243006741975
-5.788216560509554,-4.920120762561451
-5.732484076433122,-4.563378453266015
-5.676751592356689,-4.219996669917325
-5.621019108280256,-3.8718426421082235
-5.565286624203823,-3.5231434661525576
-5.50955414012739,-3.16646710219743
-5.453821656050957,-2.8163676868491905
-5.398089171974524,-2.719012580949965
-5.342356687898091,-2.718878492091335
-5.286624203821656,-2.7161593458925637
-5.230891719745223,-2.7169023300600514
-5.17515923566879,-2.718878492091335
-5.119426751592355,-2.7170364189186813
-5.063694267515922,-2.7191136971384395
-5.007961783439489,-2.717225462227571
-4.952229299363056,-2.718942239253632
-4.896496815286628,-2.7191136971384395
-4.840764331210192,-2.721006328405327
-4.785031847133759,-2.718942239253632
-4.729299363057326,-2.7191136971384395
-4.673566878980893,-2.717225462227571
-4.61783439490446,-2.719364289431617
-4.5621019108280265,-2.719364289431617
-4.5063694267515935,-2.721006328405327
-4.450636942675159,-2.71410404945291
-4.394904458598726,-2.719364289431617
-4.3391719745222925,-2.721006328405327
-4.2834394904458595,-2.7171287423951185
-4.227707006369426,-2.718942239253632
-4.171974522292992,-2.7148558263324425
-4.11624203821656,-2.7169023300600514
-4.060509554140131,-2.719355496719576
-4.004777070063694,-2.721824050625166
-3.949044585987263,-2.719043355442107
-3.89331210191083,-2.718878492091335
-3.837579617834397,-2.7148558263324425
-3.7818471337579638,-2.718441054667281
-3.7261146496815307,-2.718878492091335
-3.6703821656050977,-2.718878492091335
-3.614649681528661,-2.718441054667281
-3.558917197452228,-2.7216745745204634
-3.503184713375795,-2.718515792719632
-3.447452229299362,-2.7191136971384395
-3.391719745222929,-2.72231644249948
-3.335987261146496,-2.7170364189186813
-3.2802547770700627,-2.7191136971384395
-3.2245222929936332,-2.717225462227571
-3.1687898089171966,-2.718942239253632
-3.1130573248407636,-2.7191136971384395
-3.057324840764334,-2.7216723763424575
-3.001592356687901,-2.7132819308770486
-2.945859872611468,-2.72204826478222
-2.890127388535035,-2.714466748824613
-2.834394904458602,-2.712824709850903
-2.7786624203821653,-2.72204826478222
-2.722929936305732,-2.7191136971384395
-2.667197452229299,-2.712824709850903
-2.611464968152866,-2.717225462227571
-2.555732484076433,-2.7171287423951185
-2.4999999999999964,-2.718942239253632
-2.4442675159235705,-2.7216745745204634
-2.3885350318471374,-2.7169023300600514
-2.3328025477707044,-2.7197621596514843
-2.277070063694268,-2.7148558263324425
-2.2213375796178347,-2.719012580949965
-2.1656050955414017,-2.718878492091335
-2.1098726114649686,-2.718878492091335
-2.0541401273885356,-2.7201226608451776
-1.9984076433121025,-2.7216745745204634
-1.9426751592356695,-2.718515792719632
-1.8869426751592329,-2.7169023300600514
-1.8312101910828034,-2.7210371028974727
-1.7754777070063668,-2.718942239253632
-1.7197452229299373,-2.7191136971384395
-1.6640127388535007,-2.717225462227571
-1.6082802547770711,-2.718942239253632
-1.552547770700638,-2.724875121703498
-1.496815286624205,-2.72204826478222
-1.441082802547772,-2.719355496719576
-1.385350318471339,-2.719377478499677
-1.3296178343949059,-2.7206787998817887
-1.2738853503184728,-2.7143854162382333
-1.2181528662420398,-2.712824709850903
-1.1624203821656067,-2.72204826478222
-1.1066878980891701,-2.714086464028828
-1.0509554140127406,-2.712824709850903
-0.995222929936304,-2.72204826478222
-0.9394904458598745,-2.7191136971384395
-0.8837579617834379,-2.718942239253632
-0.8280254777070013,-2.7148558263324425
-0.7722929936305718,-2.7169023300600514
-0.7165605095541459,-2.718515792719632
-0.6608280254777092,-2.7148558263324425
-0.6050955414012726,-2.7146733775575846
-0.5493630573248431,-2.718878492091335
-0.49363057324840653,-2.718515792719632
-0.43789808917197703,-2.7132203818927607
-0.38216560509554043,-2.718878492091335
-0.32643312101911093,-2.716862762855868
-0.2707006369426743,-2.7146733775575846
-0.21496815286624127,-2.719355496719576
-0.15923566878980822,-2.7170364189186813
-0.10350318471337516,-2.7191136971384395
-0.04777070063694211,-2.718973013745778
0.007961783439490944,-2.7170364189186813
0.063694267515924,-2.7191136971384395
0.1194267515923535,-2.717225462227571
0.1751592356687901,-2.7143854162382333
0.2308917197452196,-2.724875121703498
0.2866242038216562,-2.7169045282380644
0.3423566878980857,-2.540586471851988
0.3980891719745223,-2.187121645969942
0.4538216560509518,-1.8389390418467073
0.5095541401273884,-1.4878493473048167
0.5652866242038215,-1.1347076535902865
0.6210191082802545,-0.7864118432995184
0.6767515923566876,-0.4385688576788773
0.7324840764331206,-0.08270472049856181
0.7882165605095537,0.26806733732083643
0.8439490445859903,0.6249349427628559
0.8996815286624198,0.9661559171274021
0.9554140127388493,1.3208506236062227
1.0111464968152895,1.6667295371746427
1.066878980891719,2.0196854848472974
1.1226114649681485,2.3671525820281722
1.178343949044585,2.724220221669139
1.2340764331210181,3.0772333219700627
1.2898089171974512,3.428081216930817
1.3455414012738842,3.7724181086249935
1.4012738853503173,4.1234748304967255
1.4570063694267539,4.472175105541396
1.5127388535031834,4.8229856314759765
1.56847133757962,5.175477763588454
1.6242038216560495,5.526197065135605
1.679936305732486,5.880934636085627
1.7356687898089156,6.228409426889538
1.7914012738853486,6.579499121431429
1.8471337579617817,6.931483474423523
1.9028662420382183,7.2806860331435495
1.9585987261146478,7.625149869617822
2.014331210191081,7.9847750893737945
2.070063694267514,8.333455031271871
2.125796178343947,8.68682533549947
2.18152866242038,9.028738186392761
2.2372611464968166,9.388199092342468
2.292993630573246,9.732598632109937
2.3487261146496827,10.083068440452916
2.4044585987261122,10.437671372999805
2.460191082802549,10.784943381882268
2.515923566878982,11.49078273735324
2.571656050955415,11.837215591780257
2.627388535031841,12.189171093685964
2.683121019108281,12.539289743091793
2.7388535031847105,12.889560616324836
2.794585987261147,13.247454496125428
2.85031847133758,13.593597740599591
2.9060509554140097,13.948303987512965
2.9617834394904463,14.295757895625783
3.017515923566876,14.646381576429484
3.073248407643316,15.0
3.1289808917197455,14.803349071790684
3.1847133757961785,14.455285306666127
3.2404458598726116,14.104943954350624
3.2961783439490446,13.748415417866696
3.3519108280254812,13.403227006965764
3.4076433121019107,13.045062476497655
3.4633757961783402,12.701574356287708
3.519108280254777,12.342113450338005
3.57484076433121,12.004735990224518
3.630573248407643,11.648790520457819
3.686305732484076,11.298019561727425
3.742038216560509,10.938525133563065
3.7977707006369386,10.59406074754429
3.853503184713375,10.246027069981253
3.909235668789808,9.892408371638481
3.964968152866245,9.541784690834781
4.020700636942674,9.196492141250616
4.076433121019107,8.842965766384282
4.13216560509554,8.493481291334437
4.187898089171977,8.137061564662009
4.2436305732484065,7.785145355188238
4.29936305732484,7.443391872200692
4.355095541401273,7.083708400727442
4.410828025477706,6.746554055682001
4.466560509554142,6.387936700543758
4.522292993630572,6.039836528095908
4.578025477707008,5.6810674986749525
4.633757961783438,5.335878813001777
4.689490445859867,4.986676254281747
4.745222929936308,4.634225887551466
4.800955414012741,4.279531181072645
4.856687898089174,3.93813435246728
4.912420382165607,3.5814426012660796
4.968152866242036,3.234681119226515
5.023885350318476,2.8788081893341584
5.079617834394902,2.5267128283525473
5.135350318471335,2.1786676103549567
5.191082802547768,1.8255259166404265
5.246815286624205,1.478627048475218
5.3025477707006345,1.1291442220588728
5.358280254777071,0.7794130015273666
5.414012738853501,0.42613282259818774
5.469745222929937,0.07091275157490173
5.525477707006367,-0.2822025640035051
5.581210191082803,-0.6280452076347522
5.636942675159236,-0.9834180520297586
5.6926751592356695,-1.3200481316197425
5.7484076433121025,-1.6794117681924874
5.804140127388536,-2.0288418383365823
5.859872611464969,-2.381383429454292
5.915605095541402,-2.731469655734468
5.971337579617831,-3.080672214454495
6.027070063694268,-3.4326554683575843
6.082802547770697,-3.783746261988476
6.138535031847134,-4.129038262028139
6.194267515923563,-4.482846003679795
6.25,-4.836444918420469
6.3057324840764295,-5.189942716972668
6.361464968152866,-5.540385048090519
6.417197452229303,-5.888679759292282
6.472929936305732,-6.241821453006811
6.528662420382169,-6.592912246637704
6.584394904458598,-6.9382042466773655
6.640127388535035,-7.287936566297882
6.695859872611468,-7.645004205938848
6.7515923566878975,-7.99247020403072
6.807324840764327,-8.349379574854941
6.863057324840764,-8.691306164360796
6.9187898089172,-9.041928746075493
6.97452229299363,-9.38739660035598
7.030254777070063,-9.744088351557181
7.085987261146496,-10.09486040937658
7.141719745222929,-10.448659358316196
7.197452229299362,-10.798818124470712
7.253184713375795,-11.1481613665834
7.308917197452228,-11.500003937093826
7.364649681528661,-11.850811165761389
7.420382165605094,-12.196386730764383
7.476114649681527,-12.552742160730004
7.53184713375796,-12.903621929271907
7.587579617834393,-13.254618201248359
7.643312101910826,-13.603216261015547
7.699044585987259,-13.956028228028526
7.754777070063696,-14.308947905764011
7.8105095541401255,-14.649720451814447
7.866242038216562,-15.002270835644197
7.921974522292992,-15.353042893463595
7.977707006369428,-15.712352674675092
8.033439490445858,-16.405035934754274
8.089171974522294,-16.758654633097045
8.144904458598727,-17.109277214811737
8.20063694267516,-17.454745069092226
8.256369426751586,-17.811436820293423
8.312101910828027,-18.16197587124373
8.367834394904456,-18.51400089052901
8.423566878980893,-18.866166593206955
8.479299363057322,-19.2142019194035
8.535031847133755,-19.56735240583007
8.590764331210195,-19.65849546067212
8.646496815286621,-19.3078025372611
8.702229299363061,-18.955867643274235
8.757961783439487,-18.6057264625438
8.813694267515924,-18.252918891886843
8.869426751592353,-17.907534568370746
8.92515923566879,-17.55752308014292
8.98089171974522,-17.208823904187263
9.036624203821656,-16.85738360025272
9.092356687898086,-16.504866189093125
9.148089171974522,-16.147613902499295
9.203821656050952,-15.797881582878777
9.259554140127388,-15.452589582839117
9.315286624203818,-15.101967001124418
9.371019108280255,-14.749515535305132
9.426751592356688,-14.39965791953803
9.48248407643312,-14.048147273907162
9.538216560509554,-13.69768515918722
9.593949044585987,-13.345583203671577
9.64968152866242,-12.99190735270054
9.705414012738853,-12.65226027379139
9.76114649681529,-12.292801016475192
9.816878980891719,-11.948267387849093
9.872611464968156,-11.593965056145114
9.928343949044585,-11.24668370500611
9.984076433121022,-10.889431418412276
10.039808917197448,-10.536417219022349
10.095541401273888,-10.1944070987521
10.151273885350314,-9.843094289142162
10.207006369426743,-9.490174611406678
10.262738853503187,-9.14213049249809
10.318471337579616,-8.792602603432535
10.374203821656053,-8.434161102535118
10.429936305732483,-8.086888544108156
10.485668789808912,-7.729922020655662
10.541401273885349,-7.385241114102872
10.597133757961782,-7.034618532388176
10.652866242038211,-6.682167066568891
10.708598726114648,-6.332964507848862
10.76433121019108,-5.9829991813592525
10.820063694267514,-5.630336690450976
10.875796178343947,-5.280905521217877
10.93152866242038,-4.924257733576882
10.987261146496813,-4.584911805055146
11.042993630573243,-4.225452547738948
11.098726114649683,-3.88196305366775
11.154458598726112,-3.5301710412515632
11.210191082802549,-3.179335236269864
11.265923566878978,-2.8279652740316585
11.321656050955411,-2.6486247228813866
11.377388535031844,-2.6480927638028895
11.433121019108281,-2.6451208271329314
11.488853503184703,-2.6451208271329314
11.544585987261147,-2.6464111576249927
11.60031847133758,-2.6466947225883217
11.656050955414013,-2.6472750415830504
11.711783439490446,-2.6469826839076767
11.76751592356688,-2.6466947225883217
11.823248407643305,-2.6472750415830504
11.878980891719738,-2.644872433017767
11.934713375796182,-2.650018367739932
11.990445859872612,-2.6407948128086147
12.046178343949045,-2.6470838000961514
12.101910828025474,-2.6451955651852828
12.157643312101904,-2.6407948128086147
12.21337579617834,-2.6498732879912517
12.269108280254777,-2.650018367739932
12.324840764331206,-2.644964756494197
12.380573248407643,-2.6453494376460043
12.436305732484072,-2.650018367739932
12.492038216560509,-2.6424368517823247
12.547770700636939,-2.642355519195945
12.603503184713375,-2.6451955651852828
12.659235668789805,-2.6420565669865397
12.714968152866234,-2.645006521876393
12.770700636942678,-2.6453912030282005
12.826433121019107,-2.6450988453528304
12.882165605095544,-2.646485895677344
12.937898089171973,-2.645307672263808
12.993630573248403,-2.6480927638028895
13.04936305732484,-2.646485895677344
13.105095541401276,-2.6451208271329314
13.160828025477699,-2.6480927638028895
13.216560509554142,-2.648626921059396
13.272292993630572,-2.646848595049047
13.328025477707008,-2.6471167727663065
13.383757961783438,-2.646848595049047
13.439490445859875,-2.646485895677344
13.495222929936304,-2.6464111576249927
13.550955414012734,-2.6469123422113476
13.606687898089177,-2.6450988453528304
13.662420382165607,-2.650018367739932
13.718152866242043,-2.647334392389329
13.773885350318473,-2.644964756494197
13.829617834394902,-2.6446965787769408
13.885350318471332,-2.647565201080411
13.941082802547776,-2.647565201080411
13.996815286624198,-2.6541465460433216
14.052547770700642,-2.647565201080411
14.108280254777064,-2.6469123422113476
14.1640127388535,-2.646848595049047
14.21974522292993,-2.6451208271329314
14.275477707006367,-2.646848595049047
14.331210191082796,-2.646848595049047
14.386942675159233,-2.646848595049047
14.44267515923567,-2.646848595049047
14.498407643312099,-2.646848595049047
14.554140127388536,-2.646848595049047
14.609872611464965,-2.646848595049047
14.665605095541395,-2.646848595049047
14.721337579617831,-2.646848595049047
14.777070063694268,-2.646848595049047
14.83280254777069,-2.646848595049047
14.888535031847134,-2.646848595049047
14.944267515923563,-2.646848595049047
15.0,-2.646848595049047
