Frame,Time(s),X,Y
138.0,9.2,-66.5,-19.9
139.0,9.266666666666667,-66.5,-19.13
140.0,9.333333333333334,-66.5,-18.46
141.0,9.4,-66.5,-17.69
142.0,9.466666666666669,-66.5,-17.03
143.0,9.533333333333331,-66.5,-16.25
144.0,9.6,-66.5,-15.59
145.0,9.666666666666666,-66.5,-14.81
146.0,9.733333333333333,-66.5,-14.15
147.0,9.8,-66.5,-13.38
148.0,9.866666666666667,-66.5,-12.71
149.0,9.933333333333334,-66.5,-11.94
150.0,10.0,-66.5,-11.28
151.0,10.066666666666666,-66.5,-10.5
152.0,10.133333333333333,-66.5,-9.84
153.0,10.2,-66.5,-9.07
154.0,10.266666666666667,-66.5,-8.4
155.0,10.333333333333334,-66.5,-7.63
156.0,10.4,-66.5,-6.97
157.0,10.466666666666669,-66.5,-6.19
158.0,10.533333333333331,-66.5,-5.53
159.0,10.6,-66.5,-4.75
160.0,10.666666666666666,-66.5,-4.09
161.0,10.733333333333333,-66.5,-3.32
162.0,10.8,-66.5,-2.65
163.0,10.866666666666667,-66.5,-1.88
164.0,10.933333333333334,-66.5,-1.22
165.0,11.0,-66.5,-0.44
166.0,11.066666666666666,-66.5,0.22
167.0,11.133333333333333,-66.5,1.0
168.0,11.2,-66.5,1.66
169.0,11.266666666666667,-66.5,2.43
170.0,11.333333333333334,-66.5,3.1
171.0,11.4,-66.5,3.87
172.0,11.466666666666669,-66.5,4.53
173.0,11.533333333333331,-66.5,5.31
174.0,11.6,-66.5,5.97
175.0,11.666666666666666,-66.5,6.74
176.0,11.733333333333333,-66.5,7.41
177.0,11.8,-66.5,8.18
178.0,11.866666666666667,-66.5,8.84
179.0,11.933333333333334,-66.5,9.62
180.0,12.0,-66.5,10.28
181.0,12.066666666666666,-66.5,11.06
182.0,12.133333333333333,-66.5,11.72
183.0,12.2,-66.5,12.49
184.0,12.266666666666667,-66.5,13.16
185.0,12.333333333333334,-66.5,13.82
186.0,12.4,-66.5,14.59
187.0,12.466666666666669,-66.5,15.26
188.0,12.533333333333331,-66.5,16.03
189.0,12.6,-66.5,16.69
190.0,12.666666666666666,-66.5,17.47
191.0,12.733333333333333,-66.5,18.13
192.0,12.8,-66.5,18.91
193.0,12.866666666666667,-66.5,19.57
194.0,12.933333333333334,-66.5,20.34
195.0,13.0,-66.5,21.01
196.0,13.066666666666666,-66.5,21.78
197.0,13.133333333333333,-66.5,22.44
198.0,13.2,-66.5,23.22
199.0,13.266666666666667,-66.5,23.88
200.0,13.333333333333334,-66.5,24.65
201.0,13.4,-66.5,25.32
202.0,13.466666666666669,-66.5,26.09
203.0,13.533333333333331,-66.5,26.75
204.0,13.6,-66.5,27.53
205.0,13.666666666666666,-66.5,28.19
206.0,13.733333333333333,-66.5,28.97
207.0,13.8,-66.5,29.63
208.0,13.866666666666667,-66.5,30.4
209.0,13.933333333333334,-66.5,31.07
210.0,14.0,-66.5,31.84
211.0,14.066666666666666,-66.5,32.5
212.0,14.133333333333333,-66.5,33.28
213.0,14.2,-66.5,33.94
214.0,14.266666666666667,-66.5,34.71
215.0,14.333333333333334,-66.5,35.38
216.0,14.4,-66.5,35.82
217.0,14.466666666666669,-66.5,35.05
218.0,14.533333333333331,-66.5,34.38
219.0,14.6,-66.5,33.61
220.0,14.666666666666666,-66.5,32.95
221.0,14.733333333333333,-66.5,32.17
222.0,14.8,-66.5,31.51
223.0,14.866666666666667,-66.5,30.73
224.0,14.933333333333334,-66.5,30.07
225.0,15.0,-66.5,29.41
226.0,15.066666666666666,-66.5,28.63
227.0,15.133333333333333,-66.5,27.97
228.0,15.2,-66.5,27.2
229.0,15.266666666666667,-66.5,26.53
230.0,15.333333333333334,-66.5,25.76
231.0,15.4,-66.5,25.1
232.0,15.466666666666669,-66.5,24.32
233.0,15.533333333333331,-66.5,23.66
234.0,15.6,-66.5,22.89
235.0,15.666666666666666,-66.5,22.22
236.0,15.733333333333333,-66.5,21.45
237.0,15.8,-66.5,20.78
238.0,15.866666666666667,-66.5,20.01
239.0,15.933333333333334,-66.5,19.35
240.0,16.0,-66.5,18.57
241.0,16.066666666666666,-66.5,17.91
242.0,16.133333333333333,-66.5,17.14
243.0,16.2,-66.5,16.47
244.0,16.266666666666666,-66.5,15.7
245.0,16.333333333333332,-66.5,15.04
246.0,16.4,-66.5,14.26
247.0,16.466666666666665,-66.5,13.6
248.0,16.533333333333335,-66.5,12.82
249.0,16.6,-66.5,12.16
250.0,16.666666666666668,-66.5,11.39
251.0,16.733333333333334,-66.5,10.72
252.0,16.8,-66.5,9.95
253.0,16.866666666666667,-66.5,9.29
254.0,16.933333333333334,-66.5,8.51
255.0,17.0,-66.5,7.85
256.0,17.066666666666666,-66.5,7.08
257.0,17.133333333333333,-66.5,6.41
258.0,17.2,-66.5,5.64
259.0,17.266666666666666,-66.5,4.98
260.0,17.333333333333332,-66.5,4.2
261.0,17.4,-66.5,3.54
262.0,17.466666666666665,-66.5,2.76
263.0,17.533333333333335,-66.5,2.1
264.0,17.6,-66.5,1.33
265.0,17.666666666666668,-66.5,0.66
266.0,17.733333333333334,-65.62,0.44
267.0,17.8,-64.29,0.44
268.0,17.866666666666667,-62.96,0.44
269.0,17.933333333333334,-61.75,0.44
270.0,18.0,-60.42,0.44
271.0,18.066666666666663,-59.2,0.44
272.0,18.133333333333333,-57.88,0.44
273.0,18.2,-56.66,0.44
274.0,18.266666666666666,-55.33,0.44
275.0,18.33333333333333,-54.12,0.44
276.0,18.4,-52.79,0.44
277.0,18.466666666666665,-51.57,0.44
278.0,18.53333333333333,-50.25,0.44
279.0,18.6,-49.03,0.44
280.0,18.666666666666668,-47.71,0.44
281.0,18.73333333333333,-46.38,0.44
282.0,18.8,-45.16,0.44
283.0,18.866666666666667,-43.84,0.44
284.0,18.933333333333334,-42.62,0.44
285.0,19.0,-41.29,0.44
286.0,19.066666666666663,-40.08,0.44
287.0,19.133333333333333,-38.75,0.44
288.0,19.2,-37.53,0.44
289.0,19.266666666666666,-36.21,0.44
290.0,19.33333333333333,-34.99,0.44
291.0,19.4,-33.66,0.44
292.0,19.466666666666665,-32.45,0.44
293.0,19.53333333333333,-31.12,0.44
294.0,19.6,-29.8,0.44
295.0,19.666666666666668,-28.58,0.44
296.0,19.73333333333333,-27.25,0.44
297.0,19.8,-26.04,0.44
298.0,19.866666666666667,-24.71,0.44
299.0,19.933333333333334,-23.49,0.44
300.0,20.0,-22.17,0.44
301.0,20.066666666666663,-20.95,0.44
302.0,20.133333333333333,-19.62,0.44
303.0,20.2,-18.41,0.44
304.0,20.266666666666666,-17.08,0.44
305.0,20.33333333333333,-15.86,0.44
306.0,20.4,-14.54,0.44
307.0,20.466666666666665,-13.21,0.44
308.0,20.53333333333333,-12.0,0.44
309.0,20.6,-10.67,0.44
310.0,20.666666666666668,-9.45,0.44
311.0,20.73333333333333,-8.13,0.44
312.0,20.8,-6.91,0.44
313.0,20.866666666666667,-5.58,0.44
314.0,20.933333333333334,-4.37,0.44
315.0,21.0,-3.04,0.44
316.0,21.066666666666663,-1.71,0.44
317.0,21.133333333333333,-0.5,0.44
318.0,21.2,0.72,0.44
319.0,21.266666666666666,2.05,0.44
320.0,21.33333333333333,3.37,0.44
321.0,21.4,4.59,0.44
322.0,21.466666666666665,5.91,0.44
323.0,21.53333333333333,7.13,0.44
324.0,21.6,8.46,0.44
325.0,21.666666666666668,9.67,0.44
326.0,21.73333333333333,11.0,0.44
327.0,21.8,12.22,0.44
328.0,21.866666666666667,13.54,0.44
329.0,21.933333333333334,14.87,0.44
330.0,22.0,16.09,0.44
331.0,22.066666666666663,17.41,0.44
332.0,22.133333333333333,18.63,0.44
333.0,22.2,19.96,0.44
334.0,22.266666666666666,21.17,0.44
335.0,22.33333333333333,22.5,0.44
336.0,22.4,23.71,0.44
337.0,22.466666666666665,25.04,0.44
338.0,22.53333333333333,26.26,0.44
339.0,22.6,27.58,0.44
340.0,22.666666666666668,28.8,0.44
341.0,22.73333333333333,30.13,0.44
342.0,22.8,31.45,0.44
343.0,22.866666666666667,32.67,0.44
344.0,22.933333333333334,34.0,0.44
345.0,23.0,35.21,0.44
346.0,23.066666666666663,36.54,0.44
347.0,23.133333333333333,37.76,0.44
348.0,23.2,39.08,0.44
349.0,23.266666666666666,40.3,0.44
350.0,23.33333333333333,41.62,0.44
351.0,23.4,42.84,0.44
352.0,23.466666666666665,44.17,0.44
353.0,23.53333333333333,45.38,0.44
354.0,23.6,46.71,0.44
355.0,23.666666666666668,48.04,0.44
356.0,23.73333333333333,49.25,0.44
357.0,23.8,50.58,0.44
358.0,23.866666666666667,51.8,0.44
359.0,23.933333333333334,53.12,0.44
360.0,24.0,54.34,0.44
361.0,24.066666666666663,55.67,0.44
362.0,24.133333333333333,56.88,0.44
363.0,24.2,58.21,0.44
364.0,24.266666666666666,59.42,0.44
365.0,24.33333333333333,60.75,0.44
366.0,24.4,61.97,0.44
367.0,24.466666666666665,63.29,0.44
368.0,24.53333333333333,64.62,0.44
369.0,24.6,65.84,0.44
370.0,24.666666666666668,66.5,0.11
371.0,24.73333333333333,66.5,-0.66
372.0,24.8,66.5,-1.33
373.0,24.866666666666667,66.5,-2.1
374.0,24.933333333333334,66.5,-2.76
375.0,25.0,66.5,-3.54
376.0,25.066666666666663,66.5,-4.2
377.0,25.133333333333333,66.5,-4.98
378.0,25.2,66.5,-5.64
379.0,25.266666666666666,66.5,-6.41
380.0,25.33333333333333,66.5,-7.08
381.0,25.4,66.5,-7.85
382.0,25.466666666666665,66.5,-8.51
383.0,25.53333333333333,66.5,-9.29
384.0,25.6,66.5,-9.95
385.0,25.666666666666668,66.5,-10.72
386.0,25.73333333333333,66.5,-11.39
387.0,25.8,66.5,-12.16
388.0,25.866666666666667,66.5,-12.82
389.0,25.933333333333334,66.5,-13.6
390.0,26.0,66.5,-14.26
391.0,26.066666666666663,66.5,-15.04
392.0,26.133333333333333,66.5,-15.7
393.0,26.2,66.5,-16.47
394.0,26.266666666666666,66.5,-17.14
395.0,26.33333333333333,66.5,-17.91
396.0,26.4,66.5,-18.57
397.0,26.466666666666665,66.5,-19.35
398.0,26.53333333333333,66.5,-20.01
399.0,26.6,66.5,-20.78
400.0,26.666666666666668,66.5,-21.45
401.0,26.73333333333333,66.5,-22.22
402.0,26.8,66.5,-22.89
403.0,26.866666666666667,66.5,-23.66
404.0,26.933333333333334,66.5,-24.32
405.0,27.0,66.5,-24.99
406.0,27.066666666666663,66.5,-25.76
407.0,27.133333333333333,66.5,-26.42
408.0,27.2,66.5,-27.2
409.0,27.266666666666666,66.5,-27.86
410.0,27.33333333333333,66.5,-28.63
411.0,27.4,66.5,-29.3
412.0,27.466666666666665,66.5,-30.07
413.0,27.53333333333333,66.5,-30.73
414.0,27.6,66.5,-31.51
415.0,27.666666666666668,66.5,-32.17
416.0,27.73333333333333,66.5,-32.95
417.0,27.8,66.5,-33.61
418.0,27.866666666666667,66.5,-34.38
419.0,27.933333333333334,66.5,-35.05
420.0,28.0,66.5,-35.82
421.0,28.066666666666663,66.5,-35.38
422.0,28.133333333333333,66.5,-34.71
423.0,28.2,66.5,-33.94
424.0,28.266666666666666,66.5,-33.28
425.0,28.33333333333333,66.5,-32.5
426.0,28.4,66.5,-31.84
427.0,28.466666666666665,66.5,-31.07
428.0,28.53333333333333,66.5,-30.4
429.0,28.6,66.5,-29.63
430.0,28.666666666666668,66.5,-28.97
431.0,28.73333333333333,66.5,-28.19
432.0,28.8,66.5,-27.53
433.0,28.866666666666667,66.5,-26.75
434.0,28.933333333333334,66.5,-26.09
435.0,29.0,66.5,-25.32
436.0,29.066666666666663,66.5,-24.65
437.0,29.133333333333333,66.5,-23.88
438.0,29.2,66.5,-23.22
439.0,29.266666666666666,66.5,-22.44
440.0,29.33333333333333,66.5,-21.78
441.0,29.4,66.5,-21.01
442.0,29.466666666666665,66.5,-20.34
443.0,29.53333333333333,66.5,-19.57
444.0,29.6,66.5,-18.91
445.0,29.666666666666668,66.5,-18.24
446.0,29.73333333333333,66.5,-17.47
447.0,29.8,66.5,-16.8
448.0,29.866666666666667,66.5,-16.03
449.0,29.933333333333334,66.5,-15.37
450.0,30.0,66.5,-14.59
451.0,30.066666666666663,66.5,-13.93
452.0,30.133333333333333,66.5,-13.16
